series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
operating-systems-101,ko,content-ready,06-memory-management,content/operating-systems-101/ko/06-memory-management.md,true,546,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,ko,content-ready,07-virtual-memory,content/operating-systems-101/ko/07-virtual-memory.md,true,620,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,ko,content-ready,08-file-systems,content/operating-systems-101/ko/08-file-systems.md,true,569,7,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,ko,content-ready,09-system-calls,content/operating-systems-101/ko/09-system-calls.md,true,564,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,ko,content-ready,10-containers-and-the-os,content/operating-systems-101/ko/10-containers-and-the-os.md,true,577,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,01-what-is-an-operating-system,content/operating-systems-101/en/01-what-is-an-operating-system.md,true,1295,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,02-processes-and-threads,content/operating-systems-101/en/02-processes-and-threads.md,true,1192,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,03-scheduling,content/operating-systems-101/en/03-scheduling.md,true,1195,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,04-concurrency-and-race-conditions,content/operating-systems-101/en/04-concurrency-and-race-conditions.md,true,1106,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,05-locks-mutex-semaphore,content/operating-systems-101/en/05-locks-mutex-semaphore.md,true,1203,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,06-memory-management,content/operating-systems-101/en/06-memory-management.md,true,1079,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,07-virtual-memory,content/operating-systems-101/en/07-virtual-memory.md,true,1127,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,08-file-systems,content/operating-systems-101/en/08-file-systems.md,true,1085,7,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,09-system-calls,content/operating-systems-101/en/09-system-calls.md,true,1066,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
operating-systems-101,en,content-ready,10-containers-and-the-os,content/operating-systems-101/en/10-containers-and-the-os.md,true,1077,8,0,,,,,Has code examples but references lack companion GitHub repo (operating-systems-101),,,pass,pass
pandas-101,ko,content-ready,01-what-is-pandas,content/pandas-101/ko/01-what-is-pandas.md,true,342,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,02-series-and-dataframe,content/pandas-101/ko/02-series-and-dataframe.md,true,322,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,03-read-csv-and-excel,content/pandas-101/ko/03-read-csv-and-excel.md,true,309,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,04-filtering-and-selection,content/pandas-101/ko/04-filtering-and-selection.md,true,314,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,05-missing-values,content/pandas-101/ko/05-missing-values.md,true,288,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,06-groupby,content/pandas-101/ko/06-groupby.md,true,291,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,07-merge-and-join,content/pandas-101/ko/07-merge-and-join.md,true,289,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,08-time-series,content/pandas-101/ko/08-time-series.md,true,295,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,09-apply-and-vectorization,content/pandas-101/ko/09-apply-and-vectorization.md,true,301,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,ko,content-ready,10-real-world-data-analysis,content/pandas-101/ko/10-real-world-data-analysis.md,true,303,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,01-what-is-pandas,content/pandas-101/en/01-what-is-pandas.md,true,589,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,02-series-and-dataframe,content/pandas-101/en/02-series-and-dataframe.md,true,535,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,03-read-csv-and-excel,content/pandas-101/en/03-read-csv-and-excel.md,true,518,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,04-filtering-and-selection,content/pandas-101/en/04-filtering-and-selection.md,true,494,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,05-missing-values,content/pandas-101/en/05-missing-values.md,true,507,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,06-groupby,content/pandas-101/en/06-groupby.md,true,486,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,07-merge-and-join,content/pandas-101/en/07-merge-and-join.md,true,478,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,08-time-series,content/pandas-101/en/08-time-series.md,true,507,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,09-apply-and-vectorization,content/pandas-101/en/09-apply-and-vectorization.md,true,487,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
pandas-101,en,content-ready,10-real-world-data-analysis,content/pandas-101/en/10-real-world-data-analysis.md,true,490,6,0,,,,,Has code examples but references lack companion GitHub repo (pandas-101),,,pass,pass
portfolio-project-101,ko,content-ready,01-what-is-a-portfolio-project,content/portfolio-project-101/ko/01-what-is-a-portfolio-project.md,true,255,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,02-traits-of-a-good-project,content/portfolio-project-101/ko/02-traits-of-a-good-project.md,true,239,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,03-writing-the-readme,content/portfolio-project-101/ko/03-writing-the-readme.md,true,229,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,04-building-the-demo,content/portfolio-project-101/ko/04-building-the-demo.md,true,230,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,05-deploying-the-project,content/portfolio-project-101/ko/05-deploying-the-project.md,true,222,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,06-tests-and-documentation,content/portfolio-project-101/ko/06-tests-and-documentation.md,true,219,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,07-recording-tech-decisions,content/portfolio-project-101/ko/07-recording-tech-decisions.md,true,232,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,08-summarizing-as-blog-posts,content/portfolio-project-101/ko/08-summarizing-as-blog-posts.md,true,229,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,09-explaining-in-interviews,content/portfolio-project-101/ko/09-explaining-in-interviews.md,true,245,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,ko,content-ready,10-portfolio-improvement-checklist,content/portfolio-project-101/ko/10-portfolio-improvement-checklist.md,true,247,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,01-what-is-a-portfolio-project,content/portfolio-project-101/en/01-what-is-a-portfolio-project.md,true,416,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,02-traits-of-a-good-project,content/portfolio-project-101/en/02-traits-of-a-good-project.md,true,380,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,03-writing-the-readme,content/portfolio-project-101/en/03-writing-the-readme.md,true,382,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,04-building-the-demo,content/portfolio-project-101/en/04-building-the-demo.md,true,398,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,05-deploying-the-project,content/portfolio-project-101/en/05-deploying-the-project.md,true,369,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,06-tests-and-documentation,content/portfolio-project-101/en/06-tests-and-documentation.md,true,366,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,07-recording-tech-decisions,content/portfolio-project-101/en/07-recording-tech-decisions.md,true,381,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,08-summarizing-as-blog-posts,content/portfolio-project-101/en/08-summarizing-as-blog-posts.md,true,380,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,09-explaining-in-interviews,content/portfolio-project-101/en/09-explaining-in-interviews.md,true,419,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
portfolio-project-101,en,content-ready,10-portfolio-improvement-checklist,content/portfolio-project-101/en/10-portfolio-improvement-checklist.md,true,437,6,0,,,,,Has code examples but references lack companion GitHub repo (portfolio-project-101),,,pass,pass
probability-101,ko,content-ready,01-what-is-probability,content/probability-101/ko/01-what-is-probability.md,true,307,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,02-events-and-sample-space,content/probability-101/ko/02-events-and-sample-space.md,true,301,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,03-conditional-probability,content/probability-101/ko/03-conditional-probability.md,true,300,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,04-bayes-theorem,content/probability-101/ko/04-bayes-theorem.md,true,300,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,05-random-variables,content/probability-101/ko/05-random-variables.md,true,285,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,06-expectation-and-variance,content/probability-101/ko/06-expectation-and-variance.md,true,297,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,07-discrete-distributions,content/probability-101/ko/07-discrete-distributions.md,true,286,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,08-continuous-distributions,content/probability-101/ko/08-continuous-distributions.md,true,280,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,09-lln-and-clt,content/probability-101/ko/09-lln-and-clt.md,true,295,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,ko,content-ready,10-probability-in-ml,content/probability-101/ko/10-probability-in-ml.md,true,303,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,01-what-is-probability,content/probability-101/en/01-what-is-probability.md,true,559,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,02-events-and-sample-space,content/probability-101/en/02-events-and-sample-space.md,true,545,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,03-conditional-probability,content/probability-101/en/03-conditional-probability.md,true,548,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,04-bayes-theorem,content/probability-101/en/04-bayes-theorem.md,true,527,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,05-random-variables,content/probability-101/en/05-random-variables.md,true,530,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,06-expectation-and-variance,content/probability-101/en/06-expectation-and-variance.md,true,530,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,07-discrete-distributions,content/probability-101/en/07-discrete-distributions.md,true,529,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,08-continuous-distributions,content/probability-101/en/08-continuous-distributions.md,true,496,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,09-lln-and-clt,content/probability-101/en/09-lln-and-clt.md,true,532,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
probability-101,en,content-ready,10-probability-in-ml,content/probability-101/en/10-probability-in-ml.md,true,507,6,0,,,,,Has code examples but references lack companion GitHub repo (probability-101),,,pass,pass
programming-languages-101,ko,content-ready,01-what-is-a-programming-language,content/programming-languages-101/ko/01-what-is-a-programming-language.md,true,656,7,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,02-syntax-and-semantics,content/programming-languages-101/ko/02-syntax-and-semantics.md,true,640,8,0,,,,Code block at line 83 missing language tag,Has code examples but references lack companion GitHub repo (programming-languages-101),,,low,triage-when-publishing
programming-languages-101,ko,content-ready,03-type-system,content/programming-languages-101/ko/03-type-system.md,true,583,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,04-scope-and-binding,content/programming-languages-101/ko/04-scope-and-binding.md,true,571,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,05-functions-and-closures,content/programming-languages-101/ko/05-functions-and-closures.md,true,545,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,06-objects-and-prototypes,content/programming-languages-101/ko/06-objects-and-prototypes.md,true,554,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,07-memory-management,content/programming-languages-101/ko/07-memory-management.md,true,511,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,08-interpreter-and-compiler,content/programming-languages-101/ko/08-interpreter-and-compiler.md,true,584,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,09-static-vs-dynamic,content/programming-languages-101/ko/09-static-vs-dynamic.md,true,524,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,ko,content-ready,10-what-makes-good-language-design,content/programming-languages-101/ko/10-what-makes-good-language-design.md,true,662,7,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,01-what-is-a-programming-language,content/programming-languages-101/en/01-what-is-a-programming-language.md,true,1217,7,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,02-syntax-and-semantics,content/programming-languages-101/en/02-syntax-and-semantics.md,true,1125,8,0,,,,Code block at line 106 missing language tag,Has code examples but references lack companion GitHub repo (programming-languages-101),,,low,triage-when-publishing
programming-languages-101,en,content-ready,03-type-system,content/programming-languages-101/en/03-type-system.md,true,1052,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,04-scope-and-binding,content/programming-languages-101/en/04-scope-and-binding.md,true,1053,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,05-functions-and-closures,content/programming-languages-101/en/05-functions-and-closures.md,true,978,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,06-objects-and-prototypes,content/programming-languages-101/en/06-objects-and-prototypes.md,true,952,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,07-memory-management,content/programming-languages-101/en/07-memory-management.md,true,903,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,08-interpreter-and-compiler,content/programming-languages-101/en/08-interpreter-and-compiler.md,true,983,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,09-static-vs-dynamic,content/programming-languages-101/en/09-static-vs-dynamic.md,true,947,8,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
programming-languages-101,en,content-ready,10-what-makes-good-language-design,content/programming-languages-101/en/10-what-makes-good-language-design.md,true,1108,7,0,,,,,Has code examples but references lack companion GitHub repo (programming-languages-101),,,pass,pass
pytest-101,ko,content-ready,01-why-write-tests,content/pytest-101/ko/01-why-write-tests.md,true,622,9,0,,,,Code block at line 123 missing language tag,Has code examples but references lack companion GitHub repo (pytest-101),,,low,triage-when-publishing
pytest-101,ko,content-ready,02-first-pytest-test,content/pytest-101/ko/02-first-pytest-test.md,true,590,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,03-assert-and-exceptions,content/pytest-101/ko/03-assert-and-exceptions.md,true,581,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,04-fixtures,content/pytest-101/ko/04-fixtures.md,true,580,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,05-parametrization,content/pytest-101/ko/05-parametrization.md,true,588,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,06-mock-and-monkeypatch,content/pytest-101/ko/06-mock-and-monkeypatch.md,true,579,11,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,07-testing-files-env-time,content/pytest-101/ko/07-testing-files-env-time.md,true,565,13,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,08-coverage,content/pytest-101/ko/08-coverage.md,true,586,9,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,09-ci-with-github-actions,content/pytest-101/ko/09-ci-with-github-actions.md,true,580,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,ko,content-ready,10-testable-code,content/pytest-101/ko/10-testable-code.md,true,591,12,0,,,,Code block at line 18 missing language tag,Has code examples but references lack companion GitHub repo (pytest-101),,,low,triage-when-publishing
pytest-101,en,content-ready,01-why-write-tests,content/pytest-101/en/01-why-write-tests.md,true,835,9,0,,,,Code block at line 137 missing language tag,Has code examples but references lack companion GitHub repo (pytest-101),,,low,triage-when-publishing
pytest-101,en,content-ready,02-first-pytest-test,content/pytest-101/en/02-first-pytest-test.md,true,809,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,03-assert-and-exceptions,content/pytest-101/en/03-assert-and-exceptions.md,true,770,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,04-fixtures,content/pytest-101/en/04-fixtures.md,true,774,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,05-parametrization,content/pytest-101/en/05-parametrization.md,true,767,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,06-mock-and-monkeypatch,content/pytest-101/en/06-mock-and-monkeypatch.md,true,839,11,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,07-testing-files-env-time,content/pytest-101/en/07-testing-files-env-time.md,true,779,13,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,08-coverage,content/pytest-101/en/08-coverage.md,true,774,9,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,09-ci-with-github-actions,content/pytest-101/en/09-ci-with-github-actions.md,true,756,8,0,,,,,Has code examples but references lack companion GitHub repo (pytest-101),,,pass,pass
pytest-101,en,content-ready,10-testable-code,content/pytest-101/en/10-testable-code.md,true,818,12,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (pytest-101),,,low,triage-when-publishing
python-101,ko,publish-ready,01-why-python-and-install,content/python-101/ko/01-why-python-and-install.md,true,1404,18,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,02-variables-types-operators,content/python-101/ko/02-variables-types-operators.md,true,1265,15,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,03-strings-and-formatting,content/python-101/ko/03-strings-and-formatting.md,true,1234,21,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,04-list-tuple-set-dict,content/python-101/ko/04-list-tuple-set-dict.md,true,1156,17,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,05-control-flow,content/python-101/ko/05-control-flow.md,true,1470,18,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,06-functions-and-arguments,content/python-101/ko/06-functions-and-arguments.md,true,1330,19,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,07-modules-and-packages,content/python-101/ko/07-modules-and-packages.md,true,1237,20,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,08-file-io-and-exceptions,content/python-101/ko/08-file-io-and-exceptions.md,true,1329,11,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,09-classes-and-objects,content/python-101/ko/09-classes-and-objects.md,true,1268,14,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,ko,publish-ready,10-standard-library-tour,content/python-101/ko/10-standard-library-tour.md,true,1089,8,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,01-why-python-and-install,content/python-101/en/01-why-python-and-install.md,true,1927,17,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,02-variables-types-operators,content/python-101/en/02-variables-types-operators.md,true,1794,14,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,03-strings-and-formatting,content/python-101/en/03-strings-and-formatting.md,true,1675,20,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,04-list-tuple-set-dict,content/python-101/en/04-list-tuple-set-dict.md,true,1535,16,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,05-control-flow,content/python-101/en/05-control-flow.md,true,2012,17,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,06-functions-and-arguments,content/python-101/en/06-functions-and-arguments.md,true,1718,18,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,07-modules-and-packages,content/python-101/en/07-modules-and-packages.md,true,1677,19,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,08-file-io-and-exceptions,content/python-101/en/08-file-io-and-exceptions.md,true,1783,11,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,09-classes-and-objects,content/python-101/en/09-classes-and-objects.md,true,1616,14,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-101,en,publish-ready,10-standard-library-tour,content/python-101/en/10-standard-library-tour.md,true,1328,8,1,,,,,Has code examples but references lack companion GitHub repo (python-101),,,pass,pass
python-dbapi-101,ko,publish-ready,01-why-db-api-pep-249,content/python-dbapi-101/ko/01-why-db-api-pep-249.md,true,896,6,3,,missing questions block,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,02-connection-cursor-lifecycle,content/python-dbapi-101/ko/02-connection-cursor-lifecycle.md,true,740,11,3,,missing questions block,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,03-execute-fetch-patterns,content/python-dbapi-101/ko/03-execute-fetch-patterns.md,true,775,9,3,,missing questions block,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,04-parameter-binding-sql-injection,content/python-dbapi-101/ko/04-parameter-binding-sql-injection.md,true,1009,14,4,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,05-transactions-isolation,content/python-dbapi-101/ko/05-transactions-isolation.md,true,1084,14,4,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,06-row-factories-adapters,content/python-dbapi-101/ko/06-row-factories-adapters.md,true,834,16,4,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,medium,needs-light-edit
python-dbapi-101,ko,publish-ready,07-error-handling-exception-hierarchy,content/python-dbapi-101/ko/07-error-handling-exception-hierarchy.md,true,1216,9,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,ko,publish-ready,08-connection-pooling,content/python-dbapi-101/ko/08-connection-pooling.md,true,1290,10,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,ko,publish-ready,09-async-aiosqlite,content/python-dbapi-101/ko/09-async-aiosqlite.md,true,1039,10,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,ko,publish-ready,10-production-patterns,content/python-dbapi-101/ko/10-production-patterns.md,true,1186,7,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
python-dbapi-101,en,publish-ready,01-why-db-api-pep-249,content/python-dbapi-101/en/01-why-db-api-pep-249.md,true,1118,6,4,,,,,Has code examples but references lack companion GitHub repo (python-dbapi-101),,,pass,pass
